transaction_id,timestamp,sender_id,receiver_id,amount,merchant_category,transaction_type,location,device_type,upi_channel,hour_of_day,day_of_week,risk_label,historical_avg_amount,amount_deviation,hour,day_of_week_num,day,month,is_weekend,is_night,sender_avg_amount,sender_transaction_count,amount_vs_sender_avg,sender_unique_receivers,is_high_amount,isolation_forest_prediction,isolation_forest_anomaly,isolation_forest_score,iqr_outlier,hour_timestamp,time_series_anomaly,fraud_risk_score,risk_category,fraud_alert
TXN000316,2026-09-18 09:43:48,USER0061,MERCHANT0220,185.12,Healthcare,P2M,Chennai,Web,Google Pay,18,Thursday,0,150.35,34.77,9,4,18,9,0,0,150.35,2,1.231260392417692,2,0,1,0,0.1802004985361365,0,2026-09-18 09:00:00,0,0,Low Risk,No Alert
TXN000723,2026-09-18 09:43:48,USER0737,MERCHANT0342,47.08,Travel,Bill Payment,Bangalore,Android,PhonePe,2,Monday,1,94.21,-47.13,9,4,18,9,0,0,94.21333333333332,3,0.4997169544296632,3,0,1,0,0.0273173724647913,0,2026-09-18 09:00:00,0,0,Low Risk,No Alert
TXN000760,2026-09-18 09:43:48,USER0767,MERCHANT0012,365.15,Grocery,Bill Payment,Hyderanbad,ios,Paytm,18,Sunday,0,365.15,0.0,9,4,18,9,0,0,365.15,1,1.0,1,0,1,0,0.2195420229222756,0,2026-09-18 09:00:00,0,0,Low Risk,No Alert
TXN000279,2026-09-18 09:43:48,USER0541,MERCHANT0245,194.38,Travel,P2M,Chennai,ios,Paytm,2,Friday,1,194.38,0.0,9,4,18,9,0,0,194.38,1,1.0,1,0,1,0,0.2354166992655801,0,2026-09-18 09:00:00,0,0,Low Risk,No Alert
TXN000427,2026-09-18 09:43:48,USER0304,MERCHANT0391,69.07,Utilities,Recharge,Bangalore,Web,PhonePe,18,Wednesday,0,69.07,0.0,9,4,18,9,0,0,69.07,1,1.0,1,0,1,0,0.2373273574338494,0,2026-09-18 09:00:00,0,0,Low Risk,No Alert
TXN000390,2026-09-18 09:43:48,USER0016,MERCHANT0240,101.81,Shopping,P2P,Delhi,Android,Google Pay,2,Thursday,1,101.81,0.0,9,4,18,9,0,0,101.81,1,1.0,1,0,1,0,0.244623938107006,0,2026-09-18 09:00:00,0,0,Low Risk,No Alert
TXN000020,2026-09-18 09:43:48,USER0096,MERCHANT0115,44.15,Food,P2P,Hyderanbad,ios,BHIM,10,Sunday,0,175.79,-131.64,9,4,18,9,0,0,115.45,2,0.3824166305760069,2,0,1,0,0.1552087886120585,0,2026-09-18 09:00:00,0,0,Low Risk,No Alert
TXN000649,2026-09-18 09:43:48,USER0719,MERCHANT0169,143.89,Travel,Bill Payment,Bangalore,ios,Paytm,18,Monday,0,144.52,-0.63,9,4,18,9,0,0,143.89,1,1.0,1,0,1,0,0.2404646828711431,0,2026-09-18 09:00:00,0,0,Low Risk,No Alert
TXN000683,2026-09-18 11:21:06,USER0696,MERCHANT0086,107.28,Grocery,Bill Payment,Bangalore,Web,BHIM,21,Sunday,0,140.71,-33.43,11,4,18,9,0,0,107.28,1,1.0,1,0,1,0,0.2419287271264119,0,2026-09-18 11:00:00,0,0,Low Risk,No Alert
TXN000979,2026-09-18 11:21:06,USER0547,MERCHANT0026,37.19,Travel,P2P,Mumbai,Web,BHIM,5,Friday,0,114.86,-77.67,11,4,18,9,0,0,114.86,2,0.3237854779731847,2,0,1,0,0.1592460973094963,0,2026-09-18 11:00:00,0,0,Low Risk,No Alert
TXN000720,2026-09-18 11:21:06,USER0826,MERCHANT0131,171.24,Travel,P2P,Bangalore,Web,Paytm,13,Sunday,0,220.97,-49.73,11,4,18,9,0,0,171.24,1,1.0,1,0,1,0,0.2383471782534178,0,2026-09-18 11:00:00,0,0,Low Risk,No Alert
TXN000868,2026-09-18 11:21:06,USER0454,MERCHANT0136,253.27,Entertainment,P2M,Mumbai,Android,Google Pay,5,Saturday,0,167.02,86.25,11,4,18,9,0,0,253.27,1,1.0,1,0,1,0,0.2344759910591065,0,2026-09-18 11:00:00,0,0,Low Risk,No Alert
TXN000942,2026-09-18 11:21:06,USER0966,MERCHANT0488,433.75,Utilities,P2M,Delhi,Android,BHIM,13,Friday,0,292.29,141.46,11,4,18,9,0,0,433.75,1,1.0,1,0,1,0,0.2050815763523945,0,2026-09-18 11:00:00,0,0,Low Risk,No Alert
TXN000017,2026-09-18 11:21:06,USER0433,MERCHANT0027,65.84,Shopping,P2M,Pune,ios,PhonePe,21,Saturday,0,140.09,-74.25,11,4,18,9,0,0,142.07666666666668,3,0.4634117729864158,3,0,1,0,0.0415415524003709,0,2026-09-18 11:00:00,0,0,Low Risk,No Alert
TXN000905,2026-09-18 11:21:06,USER0328,MERCHANT0210,219.44,Travel,Recharge,Mumbai,Android,Google Pay,21,Friday,0,219.44,0.0,11,4,18,9,0,0,219.44,1,1.0,1,0,1,0,0.2324181842531563,0,2026-09-18 11:00:00,0,0,Low Risk,No Alert
TXN000794,2026-09-18 11:21:06,USER0291,MERCHANT0370,50.56,Shopping,Bill Payment,Pune,Android,BHIM,21,Saturday,0,50.56,0.0,11,4,18,9,0,0,50.56,1,1.0,1,0,1,0,0.2211494565467539,0,2026-09-18 11:00:00,0,0,Low Risk,No Alert
TXN000572,2026-09-18 11:21:06,USER0760,MERCHANT0338,969.17,Shopping,Bill Payment,Mumbai,ios,Google Pay,21,Monday,0,671.85,297.32,11,4,18,9,0,0,969.17,1,1.0,1,0,1,0,0.1121968770489216,1,2026-09-18 11:00:00,0,25,Low Risk,No Alert
TXN000609,2026-09-18 11:21:06,USER0683,MERCHANT0421,30.61,Grocery,P2P,Mumbai,Android,BHIM,13,Monday,0,59.17,-28.56,11,4,18,9,0,0,30.61,1,1.0,1,0,1,0,0.2063989206820711,0,2026-09-18 11:00:00,0,0,Low Risk,No Alert
TXN000831,2026-09-18 11:21:06,USER0152,MERCHANT0140,47.25,Food,P2M,Pune,Web,BHIM,13,Saturday,0,79.84,-32.59,11,4,18,9,0,0,47.25,1,1.0,1,0,1,0,0.2217385441142096,0,2026-09-18 11:00:00,0,0,Low Risk,No Alert
TXN000646,2026-09-18 11:21:06,USER0274,MERCHANT0333,138.0,Grocery,P2M,Pune,ios,Google Pay,5,Monday,0,246.42,-108.42,11,4,18,9,0,0,138.0,1,1.0,1,0,1,0,0.2398392609790291,0,2026-09-18 11:00:00,0,0,Low Risk,No Alert
TXN000757,2026-09-18 11:21:06,USER0963,MERCHANT0152,296.88,Food,P2P,Hyderanbad,Android,BHIM,5,Sunday,0,339.03,-42.15,11,4,18,9,0,0,296.88,1,1.0,1,0,1,0,0.2301853887736981,0,2026-09-18 11:00:00,0,0,Low Risk,No Alert
TXN000535,2026-09-18 11:21:06,USER0119,MERCHANT0140,94.46,Entertainment,P2M,Chennai,ios,BHIM,5,Tuesday,0,503.89,-409.43,11,4,18,9,0,0,503.8933333333334,3,0.1874603090601185,3,0,1,0,0.0178279520229681,0,2026-09-18 11:00:00,0,0,Low Risk,No Alert
TXN000498,2026-09-18 11:21:06,USER0103,MERCHANT0475,149.85,Healthcare,P2M,Pune,Android,PhonePe,13,Tuesday,0,149.85,0.0,11,4,18,9,0,0,149.85,1,1.0,1,0,1,0,0.2367239542562827,0,2026-09-18 11:00:00,0,0,Low Risk,No Alert
TXN000387,2026-09-18 11:21:06,USER0668,MERCHANT0148,255.13,Travel,Recharge,Pune,ios,Google Pay,13,Wednesday,0,255.13,0.0,11,4,18,9,0,0,255.13,1,1.0,1,0,1,0,0.2348762755800358,0,2026-09-18 11:00:00,0,0,Low Risk,No Alert
TXN000313,2026-09-18 11:21:06,USER0073,MERCHANT0153,413.81,Healthcare,P2P,Mumbai,Web,PhonePe,5,Thursday,0,246.9,166.91,11,4,18,9,0,0,413.81,1,1.0,1,0,1,0,0.2098105993852877,0,2026-09-18 11:00:00,0,0,Low Risk,No Alert
TXN000276,2026-09-18 11:21:06,USER0563,MERCHANT0130,287.75,Travel,P2P,Hyderanbad,Android,Paytm,13,Thursday,0,287.75,0.0,11,4,18,9,0,0,287.75,1,1.0,1,0,1,0,0.2344766075374971,0,2026-09-18 11:00:00,0,0,Low Risk,No Alert
TXN000239,2026-09-18 11:21:06,USER0977,MERCHANT0052,93.52,Travel,Recharge,Chennai,Web,PhonePe,21,Thursday,0,204.81,-111.29,11,4,18,9,0,0,220.62,2,0.4238962922672468,2,0,1,0,0.1779545090661266,0,2026-09-18 11:00:00,0,0,Low Risk,No Alert
TXN000424,2026-09-18 11:21:06,USER0499,MERCHANT0138,478.94,Entertainment,P2M,Hyderanbad,ios,BHIM,5,Wednesday,0,478.94,0.0,11,4,18,9,0,0,478.94,1,1.0,1,0,1,0,0.1980740563913846,0,2026-09-18 11:00:00,0,0,Low Risk,No Alert
TXN000054,2026-09-18 11:21:06,USER0390,MERCHANT0368,334.18,Grocery,Recharge,Bangalore,Android,Google Pay,13,Saturday,0,218.44,115.74,11,4,18,9,0,0,282.75,2,1.1818921308576482,2,0,1,0,0.1820151029694681,0,2026-09-18 11:00:00,0,0,Low Risk,No Alert
TXN000202,2026-09-18 11:21:06,USER0550,MERCHANT0243,317.6,Travel,Recharge,Pune,Android,Paytm,5,Friday,0,244.84,72.76,11,4,18,9,0,0,258.735,2,1.2275107735714148,2,0,1,0,0.1796978286258674,0,2026-09-18 11:00:00,0,0,Low Risk,No Alert
TXN000165,2026-09-18 11:21:06,USER0920,MERCHANT0144,475.03,Shopping,P2M,Chennai,Android,BHIM,13,Friday,0,380.62,94.41,11,4,18,9,0,0,380.625,2,1.2480262725779967,2,0,1,0,0.1548256675227244,0,2026-09-18 11:00:00,0,0,Low Risk,No Alert
TXN000461,2026-09-18 11:21:06,USER0912,MERCHANT0417,1293.01,Healthcare,P2M,Chennai,Web,Paytm,21,Tuesday,0,741.54,551.47,11,4,18,9,0,0,1293.01,1,1.0,1,0,1,0,0.0834786748967227,1,2026-09-18 11:00:00,0,25,Low Risk,No Alert
TXN000128,2026-09-18 11:21:06,USER0787,MERCHANT0276,102.89,Shopping,P2M,Bangalore,Android,Paytm,21,Friday,0,169.82,-66.93,11,4,18,9,0,0,102.89,1,1.0,1,0,1,0,0.2412780106187617,0,2026-09-18 11:00:00,0,0,Low Risk,No Alert
TXN000350,2026-09-18 11:21:06,USER0421,MERCHANT0145,146.43,Entertainment,P2M,Pune,Android,Paytm,21,Wednesday,0,146.43,0.0,11,4,18,9,0,0,146.43,1,1.0,1,0,1,0,0.2374828597845528,0,2026-09-18 11:00:00,0,0,Low Risk,No Alert
TXN000091,2026-09-18 11:21:06,USER0888,MERCHANT0290,199.75,Healthcare,Recharge,Pune,Web,Google Pay,5,Saturday,0,211.51,-11.76,11,4,18,9,0,0,211.51,2,0.9443997919720108,2,0,1,0,0.1931731811317006,0,2026-09-18 11:00:00,0,0,Low Risk,No Alert
TXN000421,2026-09-18 12:58:24,USER0570,MERCHANT0392,1423.32,Travel,P2M,Hyderanbad,Web,Paytm,16,Tuesday,0,1423.32,0.0,12,4,18,9,0,0,1423.32,1,1.0,1,0,1,0,0.0523516433436459,1,2026-09-18 12:00:00,0,25,Low Risk,No Alert
TXN000236,2026-09-18 12:58:24,USER0781,MERCHANT0269,341.7,Travel,P2M,Hyderanbad,Android,Google Pay,8,Thursday,0,1088.22,-746.52,12,4,18,9,0,0,1088.22,2,0.3139990075536196,2,0,1,0,0.059980122410191,0,2026-09-18 12:00:00,0,0,Low Risk,No Alert
TXN000532,2026-09-18 12:58:24,USER0900,MERCHANT0150,34.41,Healthcare,P2P,Pune,Web,Google Pay,16,Monday,0,256.95,-222.54,12,4,18,9,0,0,34.41,1,1.0,1,0,1,0,0.2148593584499954,0,2026-09-18 12:00:00,0,0,Low Risk,No Alert
TXN000791,2026-09-18 12:58:24,USER0174,MERCHANT0129,278.56,Shopping,P2P,Pune,Web,Google Pay,8,Saturday,0,278.56,0.0,12,4,18,9,0,0,278.56,1,1.0,1,0,1,0,0.2373506837978868,0,2026-09-18 12:00:00,0,0,Low Risk,No Alert
TXN000051,2026-09-18 12:58:24,USER0345,MERCHANT0311,250.66,Shopping,P2P,Pune,ios,Paytm,0,Saturday,1,171.42,79.24,12,4,18,9,0,0,171.415,2,1.4622990986786455,2,0,1,0,0.1701133322271132,0,2026-09-18 12:00:00,0,0,Low Risk,No Alert
TXN000273,2026-09-18 12:58:24,USER0676,MERCHANT0095,580.08,Grocery,Recharge,Bangalore,Android,Google Pay,0,Thursday,1,296.44,283.64,12,4,18,9,0,0,580.08,1,1.0,1,0,1,0,0.1816620999787067,0,2026-09-18 12:00:00,0,0,Low Risk,No Alert
TXN000606,2026-09-18 12:58:24,USER0216,MERCHANT0198,1184.17,Healthcare,Bill Payment,Mumbai,Web,Google Pay,0,Monday,1,684.59,499.58,12,4,18,9,0,0,684.5866666666667,3,1.7297590760361483,3,0,-1,1,-0.0198935055148182,1,2026-09-18 12:00:00,0,60,Medium Risk,No Alert
TXN000088,2026-09-18 12:58:24,USER0082,MERCHANT0413,251.83,Healthcare,Bill Payment,Mumbai,Web,Paytm,16,Friday,0,251.83,0.0,12,4,18,9,0,0,251.83,1,1.0,1,0,1,0,0.237883143194289,0,2026-09-18 12:00:00,0,0,Low Risk,No Alert
TXN000754,2026-09-18 12:58:24,USER0197,MERCHANT0293,519.9,Entertainment,Recharge,Bangalore,Android,Paytm,16,Saturday,0,257.18,262.72,12,4,18,9,0,0,519.9,1,1.0,1,0,1,0,0.1932260564282092,0,2026-09-18 12:00:00,0,0,Low Risk,No Alert
TXN000310,2026-09-18 12:58:24,USER0603,MERCHANT0231,148.09,Grocery,Recharge,Delhi,Web,Paytm,16,Wednesday,0,399.27,-251.18,12,4,18,9,0,0,399.27,2,0.3709018959601272,2,0,1,0,0.1627525272709112,0,2026-09-18 12:00:00,0,0,Low Risk,No Alert
TXN000717,2026-09-18 12:58:24,USER0002,MERCHANT0119,203.21,Grocery,Recharge,Bangalore,ios,PhonePe,0,Sunday,1,203.21,0.0,12,4,18,9,0,0,203.21,1,1.0,1,0,1,0,0.2380370988343807,0,2026-09-18 12:00:00,0,0,Low Risk,No Alert
TXN000495,2026-09-18 12:58:24,USER0470,MERCHANT0137,831.41,Utilities,Recharge,Delhi,Web,Google Pay,0,Tuesday,1,461.62,369.79,12,4,18,9,0,0,461.62,2,1.8010701442745114,2,0,1,0,0.0737308760085958,1,2026-09-18 12:00:00,0,25,Low Risk,No Alert
TXN000384,2026-09-18 12:58:24,USER0564,MERCHANT0423,107.15,Food,P2P,Bangalore,Android,BHIM,0,Wednesday,1,107.15,0.0,12,4,18,9,0,0,107.15,1,1.0,1,0,1,0,0.2441564135799048,0,2026-09-18 12:00:00,0,0,Low Risk,No Alert
TXN000347,2026-09-18 12:58:24,USER0442,MERCHANT0119,42.6,Shopping,Bill Payment,Mumbai,ios,PhonePe,8,Wednesday,0,62.92,-20.32,12,4,18,9,0,0,42.6,1,1.0,1,0,1,0,0.221188284508853,0,2026-09-18 12:00:00,0,0,Low Risk,No Alert
TXN000680,2026-09-18 12:58:24,USER0657,MERCHANT0447,646.49,Healthcare,Bill Payment,Mumbai,ios,Google Pay,8,Sunday,0,358.72,287.77,12,4,18,9,0,0,646.49,1,1.0,1,0,1,0,0.1651650248528612,0,2026-09-18 12:00:00,0,0,Low Risk,No Alert
TXN000976,2026-09-18 12:58:24,USER0942,MERCHANT0306,27.4,Shopping,Recharge,Bangalore,ios,BHIM,16,Thursday,0,101.42,-74.02,12,4,18,9,0,0,101.42,2,0.270163675803589,2,0,1,0,0.1498260693303576,0,2026-09-18 12:00:00,0,0,Low Risk,No Alert
TXN000014,2026-09-18 12:58:24,USER0559,MERCHANT0010,26.75,Grocery,P2P,Delhi,ios,Google Pay,8,Saturday,0,119.47,-92.72,12,4,18,9,0,0,26.75,1,1.0,1,0,1,0,0.199863107754546,0,2026-09-18 12:00:00,0,0,Low Risk,No Alert
TXN000828,2026-09-18 12:58:24,USER0507,MERCHANT0272,107.46,Utilities,Recharge,Hyderanbad,Web,Paytm,0,Saturday,1,107.46,0.0,12,4,18,9,0,0,107.46,1,1.0,1,0,1,0,0.2444431974247475,0,2026-09-18 12:00:00,0,0,Low Risk,No Alert
TXN000643,2026-09-18 12:58:24,USER0753,MERCHANT0320,139.83,Healthcare,P2M,Chennai,Android,BHIM,16,Sunday,0,453.9,-314.07,12,4,18,9,0,0,453.905,2,0.3080600566197772,2,0,1,0,0.1575511680723682,0,2026-09-18 12:00:00,0,0,Low Risk,No Alert
TXN000569,2026-09-18 12:58:24,USER0653,MERCHANT0429,27.92,Food,Bill Payment,Chennai,Web,Paytm,8,Monday,0,177.58,-149.66,12,4,18,9,0,0,177.57500000000002,2,0.1572293397156131,2,0,1,0,0.1432812029076794,0,2026-09-18 12:00:00,0,0,Low Risk,No Alert
TXN000199,2026-09-18 12:58:24,USER0118,MERCHANT0340,192.14,Food,Bill Payment,Chennai,Web,PhonePe,16,Thursday,0,192.14,0.0,12,4,18,9,0,0,192.14,1,1.0,1,0,1,0,0.2380666530324017,0,2026-09-18 12:00:00,0,0,Low Risk,No Alert
TXN000902,2026-09-18 12:58:24,USER0241,MERCHANT0359,122.32,Healthcare,Bill Payment,Hyderanbad,Android,BHIM,8,Friday,0,133.12,-10.8,12,4,18,9,0,0,122.32,1,1.0,1,0,1,0,0.2426944062123731,0,2026-09-18 12:00:00,0,0,Low Risk,No Alert
TXN000939,2026-09-18 12:58:24,USER0390,MERCHANT0316,231.32,Food,Recharge,Chennai,Web,Google Pay,0,Friday,1,218.44,12.88,12,4,18,9,0,0,282.75,2,0.8181078691423519,2,0,1,0,0.194183537514238,0,2026-09-18 12:00:00,0,0,Low Risk,No Alert
TXN000865,2026-09-18 12:58:24,USER0973,MERCHANT0405,98.22,Grocery,P2M,Hyderanbad,Android,Paytm,16,Friday,0,98.22,0.0,12,4,18,9,0,0,98.22,1,1.0,1,0,1,0,0.2424783488589917,0,2026-09-18 12:00:00,0,0,Low Risk,No Alert
TXN000125,2026-09-18 12:58:24,USER0702,MERCHANT0316,325.99,Grocery,P2M,Chennai,ios,PhonePe,8,Friday,0,325.99,0.0,12,4,18,9,0,0,325.99,1,1.0,1,0,1,0,0.2253157352586157,0,2026-09-18 12:00:00,0,0,Low Risk,No Alert
TXN000458,2026-09-18 12:58:24,USER0414,MERCHANT0340,64.38,Entertainment,P2M,Hyderanbad,ios,Paytm,8,Tuesday,0,64.38,0.0,12,4,18,9,0,0,64.38,1,1.0,1,0,1,0,0.230841376058645,0,2026-09-18 12:00:00,0,0,Low Risk,No Alert
TXN000162,2026-09-18 12:58:24,USER0765,MERCHANT0409,398.25,Shopping,Recharge,Delhi,ios,Google Pay,0,Friday,1,398.25,0.0,12,4,18,9,0,0,398.25,1,1.0,1,0,1,0,0.2137844730713164,0,2026-09-18 12:00:00,0,0,Low Risk,No Alert
TXN000233,2026-09-18 14:35:42,USER0204,MERCHANT0371,189.72,Shopping,P2P,Bangalore,Android,Google Pay,19,Wednesday,0,294.47,-104.75,14,4,18,9,0,0,413.035,2,0.4593315336472696,2,0,1,0,0.1679434631986477,0,2026-09-18 14:00:00,0,0,Low Risk,No Alert
TXN000677,2026-09-18 14:35:42,USER0792,MERCHANT0390,59.71,Food,Recharge,Bangalore,ios,Paytm,19,Saturday,0,84.73,-25.02,14,4,18,9,0,0,59.71,1,1.0,1,0,1,0,0.233142966627703,0,2026-09-18 14:00:00,0,0,Low Risk,No Alert
TXN000159,2026-09-18 14:35:42,USER0575,MERCHANT0250,55.08,Food,Recharge,Pune,ios,Paytm,11,Thursday,0,162.35,-107.27,14,4,18,9,0,0,128.81,2,0.4276065522863131,2,0,1,0,0.1696443185111251,0,2026-09-18 14:00:00,0,0,Low Risk,No Alert
TXN000344,2026-09-18 14:35:42,USER0097,MERCHANT0241,109.19,Food,P2P,Bangalore,ios,Paytm,19,Tuesday,0,109.19,0.0,14,4,18,9,0,0,109.19,1,1.0,1,0,1,0,0.2459139736893364,0,2026-09-18 14:00:00,0,0,Low Risk,No Alert
TXN000899,2026-09-18 14:35:42,USER0080,MERCHANT0422,605.78,Utilities,P2M,Delhi,Android,Paytm,19,Thursday,0,605.78,0.0,14,4,18,9,0,0,605.78,1,1.0,1,0,1,0,0.1735725521752975,0,2026-09-18 14:00:00,0,0,Low Risk,No Alert
TXN000714,2026-09-18 14:35:42,USER0046,MERCHANT0468,270.19,Healthcare,Recharge,Bangalore,Web,BHIM,11,Saturday,0,200.52,69.67,14,4,18,9,0,0,270.19,1,1.0,1,0,1,0,0.2373568556257754,0,2026-09-18 14:00:00,0,0,Low Risk,No Alert
TXN000085,2026-09-18 14:35:42,USER0234,MERCHANT0436,80.76,Utilities,Bill Payment,Delhi,ios,BHIM,3,Friday,1,141.2,-60.44,14,4,18,9,0,0,80.76,1,1.0,1,0,1,0,0.2421691480360399,0,2026-09-18 14:00:00,0,0,Low Risk,No Alert
TXN000048,2026-09-18 14:35:42,USER0221,MERCHANT0189,521.72,Healthcare,Recharge,Mumbai,Web,Google Pay,11,Friday,0,521.72,0.0,14,4,18,9,0,0,521.72,1,1.0,1,0,1,0,0.1904191916157888,0,2026-09-18 14:00:00,0,0,Low Risk,No Alert
TXN000825,2026-09-18 14:35:42,USER0736,MERCHANT0449,116.11,Shopping,Recharge,Delhi,Web,PhonePe,11,Friday,0,158.49,-42.38,14,4,18,9,0,0,167.07,2,0.6949781528700545,2,0,1,0,0.1857829640843732,0,2026-09-18 14:00:00,0,0,Low Risk,No Alert
TXN000862,2026-09-18 14:35:42,USER0573,MERCHANT0286,39.82,Travel,Bill Payment,Delhi,ios,Google Pay,3,Friday,1,39.82,0.0,14,4,18,9,0,0,39.82,1,1.0,1,0,1,0,0.2276190155862822,0,2026-09-18 14:00:00,0,0,Low Risk,No Alert
TXN000011,2026-09-18 14:35:42,USER0693,MERCHANT0428,114.04,Grocery,Bill Payment,Delhi,Web,Google Pay,19,Friday,0,114.04,0.0,14,4,18,9,0,0,114.04,1,1.0,1,0,1,0,0.2446035437164683,0,2026-09-18 14:00:00,0,0,Low Risk,No Alert
TXN000270,2026-09-18 14:35:42,USER0785,MERCHANT0246,206.59,Shopping,P2P,Hyderanbad,Web,Paytm,11,Wednesday,0,309.18,-102.59,14,4,18,9,0,0,206.59,1,1.0,1,0,1,0,0.2365461156243302,0,2026-09-18 14:00:00,0,0,Low Risk,No Alert
TXN000196,2026-09-18 14:35:42,USER0012,MERCHANT0355,266.48,Grocery,P2P,Delhi,Web,Paytm,3,Thursday,1,266.48,0.0,14,4,18,9,0,0,266.48,1,1.0,1,0,1,0,0.239055373082937,0,2026-09-18 14:00:00,0,0,Low Risk,No Alert
TXN000788,2026-09-18 14:35:42,USER0983,MERCHANT0326,286.91,Healthcare,P2M,Hyderanbad,Web,PhonePe,19,Friday,0,286.91,0.0,14,4,18,9,0,0,286.91,1,1.0,1,0,1,0,0.2362789179947512,0,2026-09-18 14:00:00,0,0,Low Risk,No Alert
TXN000122,2026-09-18 14:35:42,USER0705,MERCHANT0495,73.01,Grocery,Recharge,Mumbai,ios,Google Pay,19,Thursday,0,69.71,3.3,14,4,18,9,0,0,73.01,1,1.0,1,0,1,0,0.2373452195511269,0,2026-09-18 14:00:00,0,0,Low Risk,No Alert
TXN000973,2026-09-18 14:35:42,USER0170,MERCHANT0109,420.16,Utilities,P2P,Delhi,Web,BHIM,3,Thursday,1,320.68,99.48,14,4,18,9,0,0,420.16,1,1.0,1,0,1,0,0.2083481158038078,0,2026-09-18 14:00:00,0,0,Low Risk,No Alert
TXN000307,2026-09-18 14:35:42,USER0603,MERCHANT0398,650.45,Shopping,P2M,Delhi,Web,Paytm,3,Wednesday,1,399.27,251.18,14,4,18,9,0,0,399.27,2,1.6290981040398729,2,0,1,0,0.1204565967793013,0,2026-09-18 14:00:00,0,0,Low Risk,No Alert
TXN000936,2026-09-18 14:35:42,USER0902,MERCHANT0051,109.72,Entertainment,P2P,Chennai,Web,PhonePe,11,Thursday,0,109.72,0.0,14,4,18,9,0,0,109.72,1,1.0,1,0,1,0,0.2457819954399625,0,2026-09-18 14:00:00,0,0,Low Risk,No Alert
TXN000751,2026-09-18 14:35:42,USER0303,MERCHANT0055,72.01,Healthcare,Bill Payment,Chennai,Web,PhonePe,3,Saturday,1,72.01,0.0,14,4,18,9,0,0,72.01,1,1.0,1,0,1,0,0.2374600527910688,0,2026-09-18 14:00:00,0,0,Low Risk,No Alert
TXN000455,2026-09-18 14:35:42,USER0692,MERCHANT0356,106.67,Travel,P2M,Pune,Web,PhonePe,19,Monday,0,77.18,29.49,14,4,18,9,0,0,77.18,2,1.3820938066856698,2,0,1,0,0.1527574885630617,0,2026-09-18 14:00:00,0,0,Low Risk,No Alert
TXN000418,2026-09-18 14:35:42,USER0981,MERCHANT0301,203.5,Healthcare,P2M,Chennai,Android,PhonePe,3,Tuesday,1,251.91,-48.41,14,4,18,9,0,0,250.06,2,0.81380468687515,2,0,1,0,0.1923507245943062,0,2026-09-18 14:00:00,0,0,Low Risk,No Alert
TXN000603,2026-09-18 14:35:42,USER0041,MERCHANT0468,432.51,Utilities,P2M,Mumbai,Android,Google Pay,11,Sunday,0,288.92,143.59,14,4,18,9,0,0,432.51,1,1.0,1,0,1,0,0.2047849593117395,0,2026-09-18 14:00:00,0,0,Low Risk,No Alert
TXN000492,2026-09-18 14:35:42,USER0959,MERCHANT0390,796.27,Entertainment,Recharge,Delhi,Web,PhonePe,11,Monday,0,796.27,0.0,14,4,18,9,0,0,796.27,1,1.0,1,0,1,0,0.1387802465422245,1,2026-09-18 14:00:00,0,25,Low Risk,No Alert
TXN000381,2026-09-18 14:35:42,USER0828,MERCHANT0158,78.28,Healthcare,P2P,Mumbai,ios,Paytm,11,Tuesday,0,78.28,0.0,14,4,18,9,0,0,78.28,1,1.0,1,0,1,0,0.2396796014841536,0,2026-09-18 14:00:00,0,0,Low Risk,No Alert
TXN000566,2026-09-18 14:35:42,USER0342,MERCHANT0145,120.53,Entertainment,Bill Payment,Chennai,Web,Google Pay,19,Sunday,0,120.53,0.0,14,4,18,9,0,0,120.53,1,1.0,1,0,1,0,0.2435582170746357,0,2026-09-18 14:00:00,0,0,Low Risk,No Alert
TXN000529,2026-09-18 14:35:42,USER0680,MERCHANT0256,235.03,Healthcare,Recharge,Pune,ios,Paytm,3,Monday,1,412.99,-177.96,14,4,18,9,0,0,359.66,2,0.6534782850469888,2,0,1,0,0.1818837551808574,0,2026-09-18 14:00:00,0,0,Low Risk,No Alert
TXN000640,2026-09-18 14:35:42,USER0822,MERCHANT0497,49.65,Entertainment,Recharge,Chennai,Android,BHIM,3,Sunday,1,49.65,0.0,14,4,18,9,0,0,49.65,1,1.0,1,0,1,0,0.2265665119658386,0,2026-09-18 14:00:00,0,0,Low Risk,No Alert
TXN000711,2026-09-18 16:13:00,USER0591,MERCHANT0350,223.86,Utilities,Recharge,Mumbai,ios,PhonePe,22,Friday,0,190.17,33.69,16,4,18,9,0,0,223.86,1,1.0,1,0,1,0,0.2328061249073295,0,2026-09-18 16:00:00,0,0,Low Risk,No Alert
TXN000785,2026-09-18 16:13:00,USER0485,MERCHANT0411,317.28,Healthcare,Recharge,Chennai,ios,Paytm,6,Friday,1,166.61,150.67,16,4,18,9,0,0,317.28,1,1.0,1,0,1,0,0.2227375092167884,0,2026-09-18 16:00:00,0,0,Low Risk,No Alert
TXN000526,2026-09-18 16:13:00,USER0568,MERCHANT0332,29.82,Grocery,Bill Payment,Chennai,Web,Paytm,14,Sunday,0,59.02,-29.2,16,4,18,9,0,0,29.82,1,1.0,1,0,1,0,0.2048998447055661,0,2026-09-18 16:00:00,0,0,Low Risk,No Alert
